id,id_index,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,periode_update,tahun,kategori,jumlah,satuan
2128,6384,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2024-08,2024,PADI,0.0,HA
2129,6385,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2024-08,2024,JAGUNG,0.0,HA
2129,6386,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2024-08,2024,KEDELAI,0.0,HA
2129,6387,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2024-08,2024,PADI,0.0,HA
2130,6388,35,JAWA TIMUR,3507,KABUPATEN MALANG,2024-08,2024,JAGUNG,0.0,HA
2130,6389,35,JAWA TIMUR,3507,KABUPATEN MALANG,2024-08,2024,KEDELAI,0.0,HA
2130,6390,35,JAWA TIMUR,3507,KABUPATEN MALANG,2024-08,2024,PADI,0.0,HA
2131,6391,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2024-08,2024,JAGUNG,0.0,HA
2131,6392,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2024-08,2024,KEDELAI,0.0,HA
2131,6393,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2024-08,2024,PADI,0.0,HA
2132,6394,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2024-08,2024,JAGUNG,0.0,HA
2132,6395,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2024-08,2024,KEDELAI,0.0,HA
2132,6396,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2024-08,2024,PADI,0.0,HA
2133,6397,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2024-08,2024,JAGUNG,0.0,HA
2133,6398,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2024-08,2024,KEDELAI,0.0,HA
2133,6399,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2024-08,2024,PADI,0.0,HA
2134,6400,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2024-08,2024,JAGUNG,0.0,HA
2134,6401,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2024-08,2024,KEDELAI,0.0,HA
2134,6402,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2024-08,2024,PADI,0.0,HA
2135,6403,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2024-08,2024,JAGUNG,0.0,HA
2135,6404,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2024-08,2024,KEDELAI,0.0,HA
2135,6405,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2024-08,2024,PADI,0.0,HA
2136,6406,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2024-08,2024,JAGUNG,0.0,HA
2136,6407,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2024-08,2024,KEDELAI,0.0,HA
2136,6408,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2024-08,2024,PADI,0.0,HA
2137,6409,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2024-08,2024,JAGUNG,23.0,HA
2137,6410,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2024-08,2024,KEDELAI,0.0,HA
2137,6411,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2024-08,2024,PADI,2.0,HA
2138,6412,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2024-08,2024,JAGUNG,0.0,HA
2138,6413,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2024-08,2024,KEDELAI,0.0,HA
2138,6414,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2024-08,2024,PADI,41.25,HA
2139,6415,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2024-08,2024,JAGUNG,0.0,HA
2139,6416,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2024-08,2024,KEDELAI,0.0,HA
2139,6417,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2024-08,2024,PADI,43.5,HA
2140,6418,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2024-08,2024,JAGUNG,0.0,HA
2140,6419,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2024-08,2024,KEDELAI,0.0,HA
2140,6420,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2024-08,2024,PADI,0.0,HA
2141,6421,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2024-08,2024,JAGUNG,0.0,HA
2141,6422,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2024-08,2024,KEDELAI,0.0,HA
2141,6423,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2024-08,2024,PADI,1.0,HA
2142,6424,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2024-08,2024,JAGUNG,0.0,HA
2142,6425,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2024-08,2024,KEDELAI,0.0,HA
2142,6426,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2024-08,2024,PADI,0.0,HA
2143,6427,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2024-08,2024,JAGUNG,0.0,HA
2143,6428,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2024-08,2024,KEDELAI,0.0,HA
2143,6429,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2024-08,2024,PADI,0.0,HA
2144,6430,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2024-08,2024,JAGUNG,0.0,HA
2144,6431,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2024-08,2024,KEDELAI,0.0,HA
2144,6432,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2024-08,2024,PADI,6.0,HA
2145,6433,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2024-08,2024,JAGUNG,0.0,HA
2145,6434,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2024-08,2024,KEDELAI,0.0,HA
2145,6435,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2024-08,2024,PADI,0.0,HA
2146,6436,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2024-08,2024,JAGUNG,7.0,HA
2146,6437,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2024-08,2024,KEDELAI,0.0,HA
2146,6438,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2024-08,2024,PADI,0.0,HA
2147,6439,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2024-08,2024,JAGUNG,0.0,HA
2147,6440,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2024-08,2024,KEDELAI,0.0,HA
2147,6441,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2024-08,2024,PADI,118.7,HA
2148,6442,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2024-08,2024,JAGUNG,0.0,HA
2148,6443,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2024-08,2024,KEDELAI,0.0,HA
2148,6444,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2024-08,2024,PADI,15.0,HA
2149,6445,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2024-08,2024,JAGUNG,0.0,HA
2149,6446,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2024-08,2024,KEDELAI,0.0,HA
2149,6447,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2024-08,2024,PADI,0.0,HA
2150,6448,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2024-08,2024,JAGUNG,0.0,HA
2150,6449,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2024-08,2024,KEDELAI,0.0,HA
2150,6450,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2024-08,2024,PADI,0.0,HA
2151,6451,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2024-08,2024,JAGUNG,0.0,HA
2151,6452,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2024-08,2024,KEDELAI,0.0,HA
2151,6453,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2024-08,2024,PADI,0.0,HA
2152,6454,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2024-08,2024,JAGUNG,0.0,HA
2152,6455,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2024-08,2024,KEDELAI,0.0,HA
2152,6456,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2024-08,2024,PADI,22.0,HA
2153,6457,35,JAWA TIMUR,3571,KOTA KEDIRI,2024-08,2024,JAGUNG,0.0,HA
2153,6458,35,JAWA TIMUR,3571,KOTA KEDIRI,2024-08,2024,KEDELAI,0.0,HA
2153,6459,35,JAWA TIMUR,3571,KOTA KEDIRI,2024-08,2024,PADI,0.0,HA
2158,6472,35,JAWA TIMUR,3572,KOTA BLITAR,2024-08,2024,JAGUNG,0.0,HA
2158,6473,35,JAWA TIMUR,3572,KOTA BLITAR,2024-08,2024,KEDELAI,0.0,HA
2158,6474,35,JAWA TIMUR,3572,KOTA BLITAR,2024-08,2024,PADI,0.0,HA
2159,6475,35,JAWA TIMUR,3573,KOTA MALANG,2024-08,2024,JAGUNG,0.0,HA
2159,6476,35,JAWA TIMUR,3573,KOTA MALANG,2024-08,2024,KEDELAI,0.0,HA
2159,6477,35,JAWA TIMUR,3573,KOTA MALANG,2024-08,2024,PADI,0.0,HA
2154,6460,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2024-08,2024,JAGUNG,0.0,HA
2154,6461,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2024-08,2024,KEDELAI,0.0,HA
2154,6462,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2024-08,2024,PADI,0.0,HA
2155,6463,35,JAWA TIMUR,3575,KOTA PASURUAN,2024-08,2024,JAGUNG,0.0,HA
2155,6464,35,JAWA TIMUR,3575,KOTA PASURUAN,2024-08,2024,KEDELAI,0.0,HA
2155,6465,35,JAWA TIMUR,3575,KOTA PASURUAN,2024-08,2024,PADI,0.0,HA
2160,6478,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2024-08,2024,JAGUNG,0.0,HA
2160,6479,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2024-08,2024,KEDELAI,0.0,HA
2160,6480,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2024-08,2024,PADI,0.0,HA
2156,6466,35,JAWA TIMUR,3577,KOTA MADIUN,2024-08,2024,JAGUNG,0.0,HA
2156,6467,35,JAWA TIMUR,3577,KOTA MADIUN,2024-08,2024,KEDELAI,0.0,HA
2156,6468,35,JAWA TIMUR,3577,KOTA MADIUN,2024-08,2024,PADI,0.0,HA
2161,6481,35,JAWA TIMUR,3578,KOTA SURABAYA,2024-08,2024,JAGUNG,0.0,HA
2161,6482,35,JAWA TIMUR,3578,KOTA SURABAYA,2024-08,2024,KEDELAI,0.0,HA
2161,6483,35,JAWA TIMUR,3578,KOTA SURABAYA,2024-08,2024,PADI,0.0,HA
2157,6469,35,JAWA TIMUR,3579,KOTA BATU,2024-08,2024,JAGUNG,0.0,HA
2157,6470,35,JAWA TIMUR,3579,KOTA BATU,2024-08,2024,KEDELAI,0.0,HA
2157,6471,35,JAWA TIMUR,3579,KOTA BATU,2024-08,2024,PADI,0.0,HA
2162,6484,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2024-09,2024,JAGUNG,0.0,HA
2162,6485,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2024-09,2024,KEDELAI,0.0,HA
2162,6486,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2024-09,2024,PADI,2.0,HA
2163,6487,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2024-09,2024,JAGUNG,0.0,HA
2163,6488,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2024-09,2024,KEDELAI,0.0,HA
2163,6489,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2024-09,2024,PADI,0.0,HA
2164,6490,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2024-09,2024,JAGUNG,0.0,HA
2164,6491,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2024-09,2024,KEDELAI,0.0,HA
2164,6492,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2024-09,2024,PADI,0.0,HA
2165,6493,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2024-09,2024,JAGUNG,0.0,HA
2165,6494,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2024-09,2024,KEDELAI,0.0,HA
2165,6495,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2024-09,2024,PADI,157.0,HA
2166,6496,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2024-09,2024,JAGUNG,0.0,HA
2166,6497,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2024-09,2024,KEDELAI,0.0,HA
2166,6498,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2024-09,2024,PADI,0.0,HA
2167,6499,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2024-09,2024,JAGUNG,0.0,HA
2167,6500,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2024-09,2024,KEDELAI,0.0,HA
2167,6501,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2024-09,2024,PADI,0.0,HA
2168,6502,35,JAWA TIMUR,3507,KABUPATEN MALANG,2024-09,2024,JAGUNG,0.0,HA
2168,6503,35,JAWA TIMUR,3507,KABUPATEN MALANG,2024-09,2024,KEDELAI,0.0,HA
2168,6504,35,JAWA TIMUR,3507,KABUPATEN MALANG,2024-09,2024,PADI,0.0,HA
2169,6505,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2024-09,2024,JAGUNG,0.0,HA
2169,6506,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2024-09,2024,KEDELAI,0.0,HA
2169,6507,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2024-09,2024,PADI,0.0,HA
2170,6508,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2024-09,2024,JAGUNG,0.0,HA
2170,6509,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2024-09,2024,KEDELAI,0.0,HA
2170,6510,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2024-09,2024,PADI,0.0,HA
2171,6511,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2024-09,2024,JAGUNG,0.0,HA
2171,6512,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2024-09,2024,KEDELAI,0.0,HA
2171,6513,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2024-09,2024,PADI,0.0,HA
2172,6514,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2024-09,2024,JAGUNG,0.0,HA
2172,6515,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2024-09,2024,KEDELAI,0.0,HA
2172,6516,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2024-09,2024,PADI,0.0,HA
2173,6517,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2024-09,2024,JAGUNG,0.0,HA
2173,6518,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2024-09,2024,KEDELAI,0.0,HA
2173,6519,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2024-09,2024,PADI,0.0,HA
2174,6520,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2024-09,2024,JAGUNG,0.0,HA
2174,6521,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2024-09,2024,KEDELAI,0.0,HA
2174,6522,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2024-09,2024,PADI,0.0,HA
2175,6523,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2024-09,2024,JAGUNG,0.0,HA
2175,6524,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2024-09,2024,KEDELAI,0.0,HA
2175,6525,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2024-09,2024,PADI,0.0,HA
2176,6526,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2024-09,2024,JAGUNG,0.0,HA
2176,6527,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2024-09,2024,KEDELAI,0.0,HA
2176,6528,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2024-09,2024,PADI,1.5,HA
2177,6529,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2024-09,2024,JAGUNG,0.0,HA
2177,6530,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2024-09,2024,KEDELAI,0.0,HA
2177,6531,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2024-09,2024,PADI,0.0,HA
2178,6532,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2024-09,2024,JAGUNG,0.0,HA
2178,6533,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2024-09,2024,KEDELAI,0.0,HA
2178,6534,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2024-09,2024,PADI,0.05,HA
2179,6535,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2024-09,2024,JAGUNG,0.0,HA
2179,6536,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2024-09,2024,KEDELAI,0.0,HA
2179,6537,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2024-09,2024,PADI,0.0,HA
2180,6538,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2024-09,2024,JAGUNG,0.0,HA
2180,6539,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2024-09,2024,KEDELAI,0.0,HA
2180,6540,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2024-09,2024,PADI,0.0,HA
2181,6541,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2024-09,2024,JAGUNG,0.0,HA
2181,6542,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2024-09,2024,KEDELAI,0.0,HA
2181,6543,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2024-09,2024,PADI,0.4,HA
2182,6544,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2024-09,2024,JAGUNG,0.0,HA
2182,6545,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2024-09,2024,KEDELAI,0.0,HA
2182,6546,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2024-09,2024,PADI,0.0,HA
2183,6547,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2024-09,2024,JAGUNG,0.0,HA
2183,6548,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2024-09,2024,KEDELAI,0.0,HA
2183,6549,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2024-09,2024,PADI,0.0,HA
2184,6550,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2024-09,2024,JAGUNG,0.0,HA
2184,6551,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2024-09,2024,KEDELAI,0.0,HA
2184,6552,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2024-09,2024,PADI,0.0,HA
2185,6553,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2024-09,2024,JAGUNG,0.0,HA
2185,6554,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2024-09,2024,KEDELAI,0.0,HA
2185,6555,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2024-09,2024,PADI,3.0,HA
2186,6556,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2024-09,2024,JAGUNG,0.0,HA
2186,6557,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2024-09,2024,KEDELAI,0.0,HA
2186,6558,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2024-09,2024,PADI,0.0,HA
2187,6559,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2024-09,2024,JAGUNG,0.0,HA
2187,6560,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2024-09,2024,KEDELAI,0.0,HA
2187,6561,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2024-09,2024,PADI,0.0,HA
2188,6562,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2024-09,2024,JAGUNG,0.0,HA
2188,6563,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2024-09,2024,KEDELAI,0.0,HA
2188,6564,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2024-09,2024,PADI,0.0,HA
2189,6565,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2024-09,2024,JAGUNG,0.0,HA
2189,6566,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2024-09,2024,KEDELAI,0.0,HA
2189,6567,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2024-09,2024,PADI,0.0,HA
2190,6568,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2024-09,2024,JAGUNG,0.0,HA
2190,6569,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2024-09,2024,KEDELAI,0.0,HA
2190,6570,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2024-09,2024,PADI,0.0,HA
2191,6571,35,JAWA TIMUR,3571,KOTA KEDIRI,2024-09,2024,JAGUNG,0.0,HA
2191,6572,35,JAWA TIMUR,3571,KOTA KEDIRI,2024-09,2024,KEDELAI,0.0,HA
2191,6573,35,JAWA TIMUR,3571,KOTA KEDIRI,2024-09,2024,PADI,0.0,HA
2196,6586,35,JAWA TIMUR,3572,KOTA BLITAR,2024-09,2024,JAGUNG,0.0,HA
2196,6587,35,JAWA TIMUR,3572,KOTA BLITAR,2024-09,2024,KEDELAI,0.0,HA
2196,6588,35,JAWA TIMUR,3572,KOTA BLITAR,2024-09,2024,PADI,0.0,HA
2197,6589,35,JAWA TIMUR,3573,KOTA MALANG,2024-09,2024,JAGUNG,0.0,HA
2197,6590,35,JAWA TIMUR,3573,KOTA MALANG,2024-09,2024,KEDELAI,0.0,HA
2197,6591,35,JAWA TIMUR,3573,KOTA MALANG,2024-09,2024,PADI,0.0,HA
2192,6574,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2024-09,2024,JAGUNG,0.0,HA
2192,6575,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2024-09,2024,KEDELAI,0.0,HA
2192,6576,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2024-09,2024,PADI,0.0,HA
2193,6577,35,JAWA TIMUR,3575,KOTA PASURUAN,2024-09,2024,JAGUNG,0.0,HA
2193,6578,35,JAWA TIMUR,3575,KOTA PASURUAN,2024-09,2024,KEDELAI,0.0,HA
2193,6579,35,JAWA TIMUR,3575,KOTA PASURUAN,2024-09,2024,PADI,0.0,HA
2198,6592,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2024-09,2024,JAGUNG,0.0,HA
2198,6593,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2024-09,2024,KEDELAI,0.0,HA
2198,6594,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2024-09,2024,PADI,0.0,HA
2194,6580,35,JAWA TIMUR,3577,KOTA MADIUN,2024-09,2024,JAGUNG,0.0,HA
2194,6581,35,JAWA TIMUR,3577,KOTA MADIUN,2024-09,2024,KEDELAI,0.0,HA
2194,6582,35,JAWA TIMUR,3577,KOTA MADIUN,2024-09,2024,PADI,0.0,HA
2199,6595,35,JAWA TIMUR,3578,KOTA SURABAYA,2024-09,2024,JAGUNG,0.0,HA
2199,6596,35,JAWA TIMUR,3578,KOTA SURABAYA,2024-09,2024,KEDELAI,0.0,HA
2199,6597,35,JAWA TIMUR,3578,KOTA SURABAYA,2024-09,2024,PADI,0.0,HA
2195,6583,35,JAWA TIMUR,3579,KOTA BATU,2024-09,2024,JAGUNG,0.0,HA
2195,6584,35,JAWA TIMUR,3579,KOTA BATU,2024-09,2024,KEDELAI,0.0,HA
2195,6585,35,JAWA TIMUR,3579,KOTA BATU,2024-09,2024,PADI,0.0,HA
2200,6598,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2024-10,2024,JAGUNG,0.0,HA
2200,6599,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2024-10,2024,KEDELAI,0.0,HA
2200,6600,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2024-10,2024,PADI,0.0,HA
2201,6601,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2024-10,2024,JAGUNG,0.0,HA
2201,6602,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2024-10,2024,KEDELAI,0.0,HA
2201,6603,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2024-10,2024,PADI,0.0,HA
2202,6604,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2024-10,2024,JAGUNG,0.0,HA
2202,6605,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2024-10,2024,KEDELAI,0.0,HA
2202,6606,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2024-10,2024,PADI,0.0,HA
2203,6607,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2024-10,2024,JAGUNG,0.0,HA
2203,6608,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2024-10,2024,KEDELAI,0.0,HA
2203,6609,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2024-10,2024,PADI,0.0,HA
2204,6610,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2024-10,2024,JAGUNG,0.0,HA
2204,6611,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2024-10,2024,KEDELAI,0.0,HA
2204,6612,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2024-10,2024,PADI,0.0,HA
2205,6613,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2024-10,2024,JAGUNG,0.0,HA
2205,6614,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2024-10,2024,KEDELAI,0.0,HA
2205,6615,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2024-10,2024,PADI,0.0,HA
2206,6616,35,JAWA TIMUR,3507,KABUPATEN MALANG,2024-10,2024,JAGUNG,0.0,HA
2206,6617,35,JAWA TIMUR,3507,KABUPATEN MALANG,2024-10,2024,KEDELAI,0.0,HA
2206,6618,35,JAWA TIMUR,3507,KABUPATEN MALANG,2024-10,2024,PADI,0.0,HA
2207,6619,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2024-10,2024,JAGUNG,0.0,HA
2207,6620,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2024-10,2024,KEDELAI,0.0,HA
2207,6621,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2024-10,2024,PADI,0.0,HA
2208,6622,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2024-10,2024,JAGUNG,0.0,HA
2208,6623,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2024-10,2024,KEDELAI,0.0,HA
2208,6624,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2024-10,2024,PADI,0.0,HA
2209,6625,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2024-10,2024,JAGUNG,0.0,HA
2209,6626,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2024-10,2024,KEDELAI,0.0,HA
2209,6627,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2024-10,2024,PADI,0.0,HA
2210,6628,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2024-10,2024,JAGUNG,0.0,HA
2210,6629,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2024-10,2024,KEDELAI,0.0,HA
2210,6630,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2024-10,2024,PADI,0.0,HA
2211,6631,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2024-10,2024,JAGUNG,0.0,HA
2211,6632,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2024-10,2024,KEDELAI,0.0,HA
2211,6633,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2024-10,2024,PADI,0.0,HA
