prov_rank,kabupaten,kecamatan,mean_lsi,median_lsi,std_lsi,iqr_lsi,pct_critical_area,pct_severe_area,n_pixels_1km2,intra_kab_rank,kab_total_kec,kab_mean_lsi,intra_kab_delta,intra_kab_zscore,risk_category
353,Pasuruan,Gempol,0.5605158805847168,0.5787433981895447,0.15371647477149963,0.14363908767700195,8.823529411764707,1.4705882352941175,68,12,24,0.5713256684442362,-0.01080978785951936,-0.12695993274753822,Moderate Sensitivity (Tier 3)
354,Malang,Kepanjen,0.5599322319030762,0.5464820861816406,0.17975260317325592,0.20880761742591858,11.538461538461538,5.769230769230769,52,12,35,0.5215494292122977,0.03838280269077843,0.40525176033039856,Moderate Sensitivity (Tier 3)
355,Lamongan,Karanggeneng,0.5591714382171631,0.5310612320899963,0.15972758829593658,0.1663159728050232,11.428571428571429,8.571428571428571,35,22,25,0.6764296876887481,-0.11725824947158503,-0.9382595262937246,Moderate Sensitivity (Tier 3)
356,Lumajang,Tekung,0.5591443181037903,0.5192297697067261,0.16311483085155487,0.21797963976860046,14.285714285714285,4.761904761904762,21,4,18,0.4015382313066059,0.1576060867971844,1.1087086941966784,Moderate Sensitivity (Tier 3)
357,Banyuwangi,Purwoharjo,0.5582519173622131,0.5620894432067871,0.16882403194904327,0.19786635041236877,11.971830985915492,5.633802816901409,142,6,19,0.48182513682465805,0.07642678053755508,0.5962585014266661,Moderate Sensitivity (Tier 3)
358,Ponorogo,Sawoo,0.5578987002372742,0.5557570457458496,0.06780930608510971,0.07929205894470215,1.0,0.0,100,7,19,0.5377402384030191,0.02015846183425507,0.2500576456085737,Moderate Sensitivity (Tier 3)
359,Pasuruan,Pandaan,0.5577859282493591,0.5392003655433655,0.17566515505313873,0.2568899989128113,11.627906976744185,6.976744186046512,43,13,24,0.5713256684442362,-0.013539740194877026,-0.15902296390089937,Moderate Sensitivity (Tier 3)
360,Pasuruan,Bangil,0.5577238202095032,0.6004926562309265,0.1943633109331131,0.23265933990478516,12.0,0.0,25,14,24,0.5713256684442362,-0.013601848234732983,-0.1597524169360253,Moderate Sensitivity (Tier 3)
361,Mojokerto,Sooko,0.556143581867218,0.573798656463623,0.10768043249845505,0.16337358951568604,4.761904761904762,0.0,21,13,17,0.6392107851365033,-0.0830672032692853,-0.609047281732804,Moderate Sensitivity (Tier 3)
362,Sampang,Sokobanah,0.5557675957679749,0.5437681674957275,0.09219348430633545,0.13167858123779297,1.1111111111111112,0.0,90,11,12,0.6185134251912435,-0.06274582942326867,-1.1655828100138457,Moderate Sensitivity (Tier 3)
363,Malang,Ngajum,0.555191695690155,0.5444415807723999,0.13065105676651,0.1814253330230713,6.25,1.5625,64,13,35,0.5215494292122977,0.033642266477857286,0.3552004219569805,Moderate Sensitivity (Tier 3)
364,Jombang,Wonosalam,0.5548314452171326,0.5426908135414124,0.22692051529884338,0.3727048635482788,23.66412213740458,10.687022900763358,131,17,20,0.6710116803646088,-0.11618023514747622,-1.0845487628898525,Moderate Sensitivity (Tier 3)
365,Sumenep,Ambunten,0.5540919899940491,0.551405131816864,0.07331520318984985,0.08036112785339355,3.125,0.0,32,23,25,0.6219279944896698,-0.06783600449562077,-1.4102322217185161,Moderate Sensitivity (Tier 3)
366,Sidoarjo,Krembung,0.553792417049408,0.5473077297210693,0.16461068391799927,0.23971697688102722,11.76470588235294,5.88235294117647,34,4,18,0.46915817611357746,0.0846342409358305,1.1924199850643344,Moderate Sensitivity (Tier 3)
367,Gresik,Duduksampean,0.5533265471458435,0.5789433121681213,0.08539041876792908,0.09460204839706421,0.0,0.0,41,17,18,0.6209769807755947,-0.0676504336297512,-1.2090761414332236,Moderate Sensitivity (Tier 3)
368,Nganjuk,Ngetos,0.5531202554702759,0.5521107912063599,0.16500498354434967,0.20040467381477356,11.25,5.0,80,18,20,0.6635750740766525,-0.11045481860637663,-1.3739966699929869,Moderate Sensitivity (Tier 3)
369,Situbondo,Kendit,0.5517035126686096,0.5754694938659668,0.13204661011695862,0.18277320265769958,4.761904761904762,0.0,105,12,17,0.584401069318547,-0.03269755664993734,-0.38837301345745173,Moderate Sensitivity (Tier 3)
370,Tulungagung,Kalidawir,0.5515323281288147,0.5478371381759644,0.15600645542144775,0.17367196083068848,8.49056603773585,1.8867924528301887,106,11,19,0.5478861473108593,0.0036461808179554245,0.04315859095903212,Moderate Sensitivity (Tier 3)
371,Situbondo,Mangaran,0.5511138439178467,0.5469512939453125,0.06569056957960129,0.090079665184021,0.0,0.0,7,13,17,0.584401069318547,-0.03328722540070028,-0.3953769444278086,Moderate Sensitivity (Tier 3)
372,Kota Mojokerto,Mojokerto Barat,0.5503590703010559,0.5696800947189331,0.08496922999620438,0.13880231976509094,0.0,0.0,6,2,2,0.5724584460258484,-0.02209937572479248,-0.7071067811865476,Moderate Sensitivity (Tier 3)
373,Banyuwangi,Srono,0.5502250790596008,0.5512497425079346,0.12748336791992188,0.15382134914398193,7.142857142857142,3.571428571428571,56,7,19,0.48182513682465805,0.06839994223494278,0.5336355498402394,Moderate Sensitivity (Tier 3)
374,Ponorogo,Bungkal,0.5496137738227844,0.5263583660125732,0.09840716421604156,0.14708927273750305,1.6666666666666667,1.6666666666666667,60,8,19,0.5377402384030191,0.011873535419765324,0.14728645154221126,Moderate Sensitivity (Tier 3)
375,Ponorogo,Sampung,0.5495320558547974,0.5433127880096436,0.062234386801719666,0.07548421621322632,0.0,0.0,74,9,19,0.5377402384030191,0.011791817451778264,0.14627277287730253,Moderate Sensitivity (Tier 3)
376,Banyuwangi,Rogojampi,0.5492889285087585,0.5457385182380676,0.10830362886190414,0.1529444456100464,4.285714285714286,0.0,70,8,19,0.48182513682465805,0.0674637916841005,0.5263319879130078,Moderate Sensitivity (Tier 3)
377,Sumenep,Kalianget,0.5492474436759949,0.5124221444129944,0.15723788738250732,0.17593112587928772,16.666666666666664,8.333333333333332,12,24,25,0.6219279944896698,-0.07268055081367497,-1.5109447469936284,Moderate Sensitivity (Tier 3)
378,Nganjuk,Prambon,0.5469404458999634,0.5323665738105774,0.1094432920217514,0.10746175050735474,2.127659574468085,0.0,47,19,20,0.6635750740766525,-0.11663462817668913,-1.4508700728733024,Moderate Sensitivity (Tier 3)
379,Pasuruan,Grati,0.5465092658996582,0.5329813361167908,0.11427300423383713,0.14201673865318298,2.0,2.0,50,15,24,0.5713256684442362,-0.024816402544577953,-0.2914662932372795,Moderate Sensitivity (Tier 3)
380,Mojokerto,Jatirejo,0.5456754565238953,0.5617030262947083,0.22365806996822357,0.32555311918258667,20.353982300884958,7.964601769911504,113,14,17,0.6392107851365033,-0.09353532861260805,-0.6857993936887197,Moderate Sensitivity (Tier 3)
381,Blitar,Panggungrejo,0.5455090999603271,0.5345285534858704,0.08472104370594025,0.09887498617172241,2.684563758389262,0.0,149,6,21,0.4983622006007603,0.04714689935956684,0.5806301556154762,Moderate Sensitivity (Tier 3)
382,Blitar,Wonotirto,0.5437679886817932,0.5420866012573242,0.07578051090240479,0.08507329225540161,1.1111111111111112,0.0,90,7,21,0.4983622006007603,0.045405788081032905,0.5591877760246349,Moderate Sensitivity (Tier 3)
383,Pasuruan,Pasrepah,0.542148768901825,0.570142388343811,0.1020728051662445,0.10024720430374146,1.282051282051282,0.0,78,16,24,0.5713256684442362,-0.029176899542411205,-0.3426799167408371,Moderate Sensitivity (Tier 3)
384,Kediri,Mojo,0.5418994426727295,0.6067065596580505,0.2188306748867035,0.18496385216712952,7.333333333333333,3.3333333333333335,150,16,21,0.6245542353107816,-0.08265479263805209,-0.7644537528039598,Moderate Sensitivity (Tier 3)
385,Malang,Dampit,0.5413795113563538,0.5332596302032471,0.15925966203212738,0.1804991066455841,9.433962264150944,2.8301886792452833,106,14,35,0.5215494292122977,0.019830082144056016,0.20936917403131214,Moderate Sensitivity (Tier 3)
386,Kota Pasuruan,Gadingrejo,0.5412463545799255,0.5857185125350952,0.17994795739650726,0.23558789491653442,14.285714285714285,0.0,14,1,3,0.47082780798276264,0.0704185465971629,1.0029005852787996,Moderate Sensitivity (Tier 3)
387,Malang,Pakisaji,0.5408928990364075,0.5456011295318604,0.11846406757831573,0.15056470036506653,2.4390243902439024,2.4390243902439024,41,15,35,0.5215494292122977,0.019343469824109727,0.20423144344802488,Moderate Sensitivity (Tier 3)
388,Trenggalek,Bendungan,0.5408199429512024,0.5651440620422363,0.17022667825222015,0.23260459303855896,9.090909090909092,4.545454545454546,88,6,13,0.4784364299132274,0.062383513037975014,0.40423065247312234,Moderate Sensitivity (Tier 3)
389,Malang,Singosari,0.53959721326828,0.5671204328536987,0.20263417065143585,0.21548956632614136,14.049586776859504,4.958677685950414,121,16,35,0.5215494292122977,0.018047784055982286,0.19055138619428916,Moderate Sensitivity (Tier 3)
390,Malang,Kasembon,0.5394522547721863,0.5343600511550903,0.184364914894104,0.24988794326782227,13.333333333333334,6.666666666666667,105,17,35,0.5215494292122977,0.017902825559888536,0.1890208912434618,Moderate Sensitivity (Tier 3)
391,Ponorogo,Badegan,0.5394407510757446,0.5398355722427368,0.06919689476490021,0.06799113750457764,0.0,0.0,95,10,19,0.5377402384030191,0.0017005126727255293,0.02109417865140416,Moderate Sensitivity (Tier 3)
392,Kediri,Puncu,0.5390610694885254,0.5194765329360962,0.22251971065998077,0.38251203298568726,18.627450980392158,7.8431372549019605,102,17,21,0.6245542353107816,-0.08549316582225619,-0.7907051650121374,Moderate Sensitivity (Tier 3)
393,Sampang,Sreseh,0.5389511585235596,0.5693215131759644,0.11910366266965866,0.0875200629234314,0.0,0.0,49,12,12,0.6185134251912435,-0.07956226666768396,-1.4779693121595683,Moderate Sensitivity (Tier 3)
394,Pasuruan,Tutur,0.5388410091400146,0.5428240895271301,0.15024003386497498,0.21198493242263794,9.70873786407767,0.9708737864077669,103,17,24,0.5713256684442362,-0.03248465930422151,-0.3815292412939205,Moderate Sensitivity (Tier 3)
395,Jombang,Gudo,0.5386094450950623,0.5251182913780212,0.15461736917495728,0.18777018785476685,9.67741935483871,3.225806451612903,31,18,20,0.6710116803646088,-0.13240223526954653,-1.2359820091873623,Moderate Sensitivity (Tier 3)
396,Blitar,Kesamben,0.5378047227859497,0.5440006256103516,0.1224924698472023,0.15222936868667603,3.9473684210526314,0.0,76,8,21,0.4983622006007603,0.0394425221851894,0.48574812141079465,Moderate Sensitivity (Tier 3)
397,Banyuwangi,Bangorejo,0.5372256636619568,0.5385113954544067,0.1595863252878189,0.17489242553710938,10.144927536231885,3.6231884057971016,138,9,19,0.48182513682465805,0.055400526837298736,0.4322180638503222,Moderate Sensitivity (Tier 3)
398,Bojonegoro,Bojonegoro,0.5367977619171143,0.5514006614685059,0.20101386308670044,0.23201271891593933,8.0,4.0,25,23,23,0.7530349026555601,-0.2162371407384458,-2.6930997230819336,Moderate Sensitivity (Tier 3)
399,Magetan,Plaosan,0.5355023741722107,0.6037420034408569,0.2613145709037781,0.35186123847961426,22.07792207792208,6.493506493506493,77,13,13,0.603030264377594,-0.0675278902053833,-1.4883372731384963,Moderate Sensitivity (Tier 3)
400,Sumenep,Arjasa,0.53501296043396,0.5603684782981873,0.15301428735256195,0.10949671268463135,4.942965779467681,0.38022813688212925,263,25,25,0.6219279944896698,-0.08691503405570988,-1.8068632209173952,Moderate Sensitivity (Tier 3)
401,Pasuruan,Prigen,0.5341172218322754,0.5497650504112244,0.19813506305217743,0.23897451162338257,10.948905109489052,6.569343065693431,137,18,24,0.5713256684442362,-0.037208446611960766,-0.43700967501733656,Moderate Sensitivity (Tier 3)
402,Blitar,Kademangan,0.5340898036956787,0.5299606323242188,0.10708855837583542,0.13406899571418762,3.418803418803419,0.8547008547008548,117,9,21,0.4983622006007603,0.0357276030949184,0.43999762500948114,Moderate Sensitivity (Tier 3)
403,Ponorogo,Sambit,0.5337250232696533,0.5401562452316284,0.1355583220720291,0.16242405772209167,6.896551724137931,0.0,58,11,19,0.5377402384030191,-0.004015215133365779,-0.049807135639447206,Moderate Sensitivity (Tier 3)
404,Lumajang,Jatiroto,0.5319263935089111,0.5472741723060608,0.10836046934127808,0.1779075562953949,0.0,0.0,52,5,18,0.4015382313066059,0.13038816220230526,0.9172392512990504,Moderate Sensitivity (Tier 3)
405,Ponorogo,Balong,0.5317336916923523,0.5249716639518738,0.0865134671330452,0.10901910066604614,1.7241379310344827,0.0,58,12,19,0.5377402384030191,-0.006006546710666805,-0.07450880632940751,Moderate Sensitivity (Tier 3)
406,Jember,Wuluhan,0.5313692688941956,0.5432046055793762,0.17478901147842407,0.1785060167312622,10.909090909090908,1.8181818181818181,55,13,28,0.5093095212110451,0.022059747683150444,0.16685290683770632,Moderate Sensitivity (Tier 3)
407,Probolinggo,Kotanyar,0.5313354134559631,0.5311563014984131,0.07767331600189209,0.09509274363517761,0.0,0.0,57,2,24,0.4254318579383518,0.10590355551761133,1.3901096564166333,Moderate Sensitivity (Tier 3)
408,Situbondo,Besuki,0.5309797525405884,0.5641849637031555,0.10037417709827423,0.17447611689567566,0.0,0.0,10,14,17,0.584401069318547,-0.05342131677795858,-0.6345244081092726,Moderate Sensitivity (Tier 3)
409,Jombang,Jombang,0.5306683778762817,0.49707984924316406,0.1675797551870346,0.16200202703475952,10.0,6.666666666666667,30,19,20,0.6710116803646088,-0.14034330248832705,-1.3101123000859918,Moderate Sensitivity (Tier 3)
410,Kota Madiun,Taman,0.5288071036338806,0.5522295236587524,0.057709239423274994,0.08161085844039917,0.0,0.0,12,3,3,0.6265403230985006,-0.09773321946461999,-1.0146530801925568,Moderate Sensitivity (Tier 3)
411,Probolinggo,Kuripan,0.528781533241272,0.5302206873893738,0.061753351241350174,0.060304999351501465,0.0,0.0,64,3,24,0.4254318579383518,0.10334967530292016,1.3565869523825542,Moderate Sensitivity (Tier 3)
412,Tulungagung,Boyolangu,0.5264008045196533,0.5125833749771118,0.18254001438617706,0.2600434422492981,11.76470588235294,2.941176470588235,34,12,19,0.5478861473108593,-0.021485342791205952,-0.2543146287682498,Moderate Sensitivity (Tier 3)
413,Malang,Pujon,0.524753987789154,0.5498324632644653,0.21094968914985657,0.3530142307281494,18.64406779661017,5.932203389830509,118,18,35,0.5215494292122977,0.003204558576856309,0.03383424120471799,Moderate Sensitivity (Tier 3)
414,Pasuruan,Rejoso,0.5235248804092407,0.5261439085006714,0.22119170427322388,0.30035239458084106,17.24137931034483,3.4482758620689653,29,19,24,0.5713256684442362,-0.047800788034995434,-0.5614157200002803,Moderate Sensitivity (Tier 3)
415,Jember,Kencong,0.5232074856758118,0.5084867477416992,0.22692929208278656,0.35737577080726624,18.69918699186992,8.130081300813007,123,14,28,0.5093095212110451,0.013897964464766654,0.10511977758678921,Moderate Sensitivity (Tier 3)
416,Tulungagung,Bandung,0.5228316187858582,0.5146815180778503,0.15446996688842773,0.21494603157043457,7.547169811320755,1.8867924528301887,53,13,19,0.5478861473108593,-0.02505452852500112,-0.29656185534108226,Moderate Sensitivity (Tier 3)
417,Pacitan,Punung,0.5213717222213745,0.519758939743042,0.06459864228963852,0.08591830730438232,0.0,0.0,108,4,12,0.47792630394299823,0.04344541827837628,0.5006341134854675,Moderate Sensitivity (Tier 3)
418,Tuban,Bancar,0.5211291909217834,0.5179718732833862,0.0682133212685585,0.10325592756271362,0.0,0.0,81,18,19,0.6537798674483049,-0.1326506765265214,-1.7104602061042673,Moderate Sensitivity (Tier 3)
419,Situbondo,Jatibanteng,0.5201504826545715,0.5680040121078491,0.1583053469657898,0.22791767120361328,2.380952380952381,0.0,84,15,17,0.584401069318547,-0.06425058666397543,-0.7631516393181359,Moderate Sensitivity (Tier 3)
420,Gresik,Manyar,0.5173060297966003,0.5003334879875183,0.08829258382320404,0.06915584206581116,0.0,0.0,4,18,18,0.6209769807755947,-0.10367095097899437,-1.8528495186654779,Moderate Sensitivity (Tier 3)
421,Malang,Pakis,0.5172420144081116,0.514517068862915,0.11586485803127289,0.12964117527008057,1.694915254237288,1.694915254237288,59,19,35,0.5215494292122977,-0.0043074148041861715,-0.04547837337290242,Moderate Sensitivity (Tier 3)
422,Sidoarjo,Porong,0.5171995759010315,0.49442431330680847,0.09815949201583862,0.15588787198066711,0.0,0.0,15,5,18,0.46915817611357746,0.04804139978745403,0.6768599160765135,Moderate Sensitivity (Tier 3)
423,Blitar,Wates,0.5152550935745239,0.5080217719078064,0.11610088497400284,0.1476457417011261,4.545454545454546,0.0,88,10,21,0.4983622006007603,0.016892892973763618,0.20804174207400236,Moderate Sensitivity (Tier 3)
424,Tulungagung,Kedungwaru,0.5148710608482361,0.49038898944854736,0.1445341855287552,0.20058965682983398,8.823529411764707,2.941176470588235,34,14,19,0.5478861473108593,-0.03301508646262319,-0.3907882475549934,Moderate Sensitivity (Tier 3)
425,Kota Surabaya,Kodya Surabaya,0.5134506225585938,0.5016268491744995,0.15114648640155792,0.18651485443115234,7.116104868913857,1.8726591760299627,267,1,1,0.5134506225585938,0.0,0.0,Moderate Sensitivity (Tier 3)
426,Blitar,Wonodadi,0.5128980875015259,0.5224683284759521,0.18090569972991943,0.17038103938102722,8.51063829787234,6.382978723404255,47,11,21,0.4983622006007603,0.014535886900765571,0.17901440790056689,Moderate Sensitivity (Tier 3)
427,Banyuwangi,Wongsorejo,0.512679934501648,0.5456880331039429,0.2248091846704483,0.32292845845222473,11.326860841423949,3.559870550161812,309,10,19,0.48182513682465805,0.030854797676989898,0.24071974895847834,Moderate Sensitivity (Tier 3)
428,Kediri,Gampengrejo,0.5125565528869629,0.4607492685317993,0.1801738142967224,0.2393639087677002,8.823529411764707,5.88235294117647,34,18,21,0.6245542353107816,-0.11199768242381869,-1.0358388896957738,Moderate Sensitivity (Tier 3)
429,Kediri,Ngancar,0.5121455192565918,0.5100347995758057,0.15940704941749573,0.18277913331985474,7.000000000000001,4.0,100,19,21,0.6245542353107816,-0.11240871605418978,-1.0396404381751436,Moderate Sensitivity (Tier 3)
430,Jember,Mumbulsari,0.5119660496711731,0.5044523477554321,0.16765160858631134,0.20387351512908936,7.086614173228346,4.724409448818897,127,15,28,0.5093095212110451,0.0026565284601279826,0.020093135335723267,Moderate Sensitivity (Tier 3)
431,Malang,Wagir,0.5110918879508972,0.6019771695137024,0.26770317554473877,0.33948296308517456,20.224719101123593,0.0,89,20,35,0.5215494292122977,-0.010457541261400527,-0.1104123906493289,Moderate Sensitivity (Tier 3)
432,Blitar,Solorejo,0.511008620262146,0.5191856622695923,0.14395840466022491,0.1933523714542389,3.225806451612903,0.0,62,12,21,0.4983622006007603,0.012646419661385688,0.1557449740219025,Moderate Sensitivity (Tier 3)
433,Jombang,Tembelang,0.5090792179107666,0.494083434343338,0.1694229245185852,0.17028659582138062,2.7027027027027026,2.7027027027027026,37,20,20,0.6710116803646088,-0.16193246245384219,-1.511648273074072,Moderate Sensitivity (Tier 3)
434,Lumajang,Lumajang,0.5071128010749817,0.4907050132751465,0.21274246275424957,0.23136287927627563,10.0,8.333333333333332,60,6,18,0.4015382313066059,0.10557456976837581,0.7426835204588251,Moderate Sensitivity (Tier 3)
435,Kediri,Plosoklaten,0.504706084728241,0.5055524110794067,0.17391346395015717,0.2445656657218933,7.526881720430108,2.1505376344086025,93,20,21,0.6245542353107816,-0.11984815058254061,-1.1084459298160356,Moderate Sensitivity (Tier 3)
436,Tulungagung,Pagerwojo,0.5039651393890381,0.5247369408607483,0.17040714621543884,0.22654491662979126,6.481481481481481,0.9259259259259258,108,15,19,0.5478861473108593,-0.04392100792182119,-0.5198778969138507,Moderate Sensitivity (Tier 3)
437,Malang,Sumbermanjing,0.5030141472816467,0.5182139873504639,0.15327775478363037,0.1574419140815735,4.3478260869565215,1.8115942028985508,276,21,35,0.5215494292122977,-0.018535281930651015,-0.19569846660575413,Moderate Sensitivity (Tier 3)
438,Malang,Bantur,0.5026013851165771,0.5224975943565369,0.13300998508930206,0.18321660161018372,1.3888888888888888,0.6944444444444444,144,22,35,0.5215494292122977,-0.018948044095720595,-0.2000564754603921,Moderate Sensitivity (Tier 3)
439,Malang,Bululawang,0.5022086501121521,0.505977213382721,0.1063397228717804,0.13139981031417847,2.127659574468085,0.0,47,23,35,0.5215494292122977,-0.019340779100145644,-0.20420303435471837,Moderate Sensitivity (Tier 3)
440,Tuban,Jenu,0.5019143223762512,0.5200655460357666,0.10353183001279831,0.11460021138191223,1.7543859649122806,1.7543859649122806,57,19,19,0.6537798674483049,-0.15186554507205363,-1.9582257575003537,Moderate Sensitivity (Tier 3)
441,Jember,Patrang,0.501349151134491,0.5082908868789673,0.09273247420787811,0.08803996443748474,2.5,0.0,40,16,28,0.5093095212110451,-0.007960370076554146,-0.06020970438349396,Moderate Sensitivity (Tier 3)
442,Probolinggo,Pakuniran,0.49969127774238586,0.5113571882247925,0.16031523048877716,0.2072778344154358,4.918032786885246,0.0,122,4,24,0.4254318579383518,0.07425941980403405,0.9747428785081518,Moderate Sensitivity (Tier 3)
443,Pacitan,Donorejo,0.49964964389801025,0.4969732165336609,0.06755751371383667,0.09595143795013428,0.0,0.0,131,5,12,0.47792630394299823,0.021723339955012022,0.25032432581582076,Moderate Sensitivity (Tier 3)
444,Malang,Tumpang,0.49744781851768494,0.4813241958618164,0.10204243659973145,0.16176313161849976,0.0,0.0,71,24,35,0.5215494292122977,-0.024101610694612807,-0.25446865460755946,Moderate Sensitivity (Tier 3)
445,Situbondo,Banyuglugur,0.4969204366207123,0.507646918296814,0.07147102802991867,0.09746253490447998,0.0,0.0,45,16,17,0.584401069318547,-0.08748063269783468,-1.0390720414911383,Moderate Sensitivity (Tier 3)
446,Lamongan,Karangbinangun,0.49634233117103577,0.49898093938827515,0.11061717569828033,0.13352751731872559,0.0,0.0,46,23,25,0.6764296876887481,-0.18008735651771235,-1.440996079842926,Moderate Sensitivity (Tier 3)
447,Trenggalek,Durenan,0.4960387349128723,0.49201446771621704,0.19988365471363068,0.3422990143299103,7.6923076923076925,1.9230769230769231,52,7,13,0.4784364299132274,0.017602304999644935,0.11405884164788843,Moderate Sensitivity (Tier 3)
448,Sidoarjo,Tarik,0.49489131569862366,0.46989142894744873,0.15114976465702057,0.13298100233078003,7.142857142857142,7.142857142857142,42,6,18,0.46915817611357746,0.025733139585046194,0.36255668604535957,Moderate Sensitivity (Tier 3)
449,Malang,Ngantang,0.49467724561691284,0.5004990100860596,0.21246302127838135,0.283222496509552,10.948905109489052,6.569343065693431,137,25,35,0.5215494292122977,-0.026872183595384902,-0.28372080573906977,Moderate Sensitivity (Tier 3)
450,Ponorogo,Pulung,0.49463707208633423,0.5372002124786377,0.18013396859169006,0.17933610081672668,0.6944444444444444,0.0,144,13,19,0.5377402384030191,-0.04310316631668487,-0.5346775153801457,Moderate Sensitivity (Tier 3)
451,Bondowoso,Klabang,0.49354836344718933,0.5440022945404053,0.29781147837638855,0.4455612003803253,20.75,10.0,400,16,17,0.7410174660822925,-0.24746910263510313,-1.4095930913220396,Moderate Sensitivity (Tier 3)
452,Mojokerto,Gondang,0.4932139813899994,0.47748520970344543,0.15555420517921448,0.22288209199905396,5.825242718446602,0.0,103,15,17,0.6392107851365033,-0.14599680374650392,-1.0704460119504744,Moderate Sensitivity (Tier 3)
453,Pasuruan,Lekok,0.49311599135398865,0.4354992210865021,0.15273012220859528,0.1331990361213684,11.627906976744185,2.3255813953488373,43,20,24,0.5713256684442362,-0.07820967709024751,-0.918565236674867,Moderate Sensitivity (Tier 3)
454,Banyuwangi,Singojuruh,0.49272099137306213,0.46410810947418213,0.1783071905374527,0.20794832706451416,9.01639344262295,6.557377049180328,122,11,19,0.48182513682465805,0.010895854548404083,0.0850061439079189,Moderate Sensitivity (Tier 3)
455,Probolinggo,Tongas,0.49253496527671814,0.4837649464607239,0.078770212829113,0.07354971766471863,0.0,0.0,57,5,24,0.4254318579383518,0.06710310733836633,0.8808077975353028,Moderate Sensitivity (Tier 3)
456,Ponorogo,Babadan,0.49058640003204346,0.44380152225494385,0.180824875831604,0.3006291389465332,6.0,4.0,50,14,19,0.5377402384030191,-0.04715383837097564,-0.5849244799232034,Moderate Sensitivity (Tier 3)
457,Pacitan,Nawangan,0.4883591830730438,0.48454076051712036,0.07929560542106628,0.099374920129776,0.0,0.0,117,6,12,0.47792630394299823,0.010432879130045591,0.12022108202307347,Moderate Sensitivity (Tier 3)
458,Pasuruan,Tosari,0.48667585849761963,0.46779385209083557,0.15174371004104614,0.200954407453537,2.857142857142857,1.9047619047619049,105,21,24,0.5713256684442362,-0.08464980994661653,-0.9942039860153353,Moderate Sensitivity (Tier 3)
459,Blitar,Garum,0.48507454991340637,0.4903238117694855,0.1427651345729828,0.18738937377929688,0.0,0.0,61,13,21,0.4983622006007603,-0.013287650687353936,-0.1636419529420627,Moderate Sensitivity (Tier 3)
460,Jember,Sumber Jambe,0.48457226157188416,0.5327943563461304,0.25870487093925476,0.40168362855911255,12.295081967213115,5.737704918032787,122,17,28,0.5093095212110451,-0.024737259639160958,-0.18710475465436568,Moderate Sensitivity (Tier 3)
461,Probolinggo,Sukapura,0.4840910732746124,0.42028334736824036,0.2135411500930786,0.24328413605690002,13.178294573643413,9.30232558139535,129,6,24,0.4254318579383518,0.05865921533626062,0.7699717094314018,Moderate Sensitivity (Tier 3)
462,Jember,Puger,0.4818490445613861,0.48447084426879883,0.22204118967056274,0.33964893221855164,13.846153846153847,3.076923076923077,65,18,28,0.5093095212110451,-0.027460476649659005,-0.20770230094899295,Moderate Sensitivity (Tier 3)
463,Tulungagung,Pucang Laban,0.4809986352920532,0.48408710956573486,0.11127705127000809,0.1352054476737976,0.0,0.0,41,16,19,0.5478861473108593,-0.06688751201880605,-0.7917245237184193,Moderate Sensitivity (Tier 3)
464,Probolinggo,Besuk,0.47889775037765503,0.46440690755844116,0.1347036361694336,0.1727135181427002,2.7027027027027026,0.0,37,7,24,0.4254318579383518,0.05346589243930322,0.7018031925892119,Moderate Sensitivity (Tier 3)
465,Ponorogo,Sukorejo,0.47757959365844727,0.48192641139030457,0.09904754906892776,0.13731372356414795,0.0,0.0,66,15,19,0.5377402384030191,-0.060160644744571834,-0.7462687037737153,Moderate Sensitivity (Tier 3)
466,Blitar,Nglegok,0.47734472155570984,0.4793020784854889,0.173524409532547,0.18472954630851746,5.617977528089887,3.3707865168539324,89,14,21,0.4983622006007603,-0.02101747904505047,-0.25883742715514135,Moderate Sensitivity (Tier 3)
467,Ponorogo,Slahung,0.4755438566207886,0.4745168685913086,0.1328781545162201,0.1822170913219452,1.9607843137254901,0.0,102,16,19,0.5377402384030191,-0.062196381782230525,-0.7715212064150666,Moderate Sensitivity (Tier 3)
468,Pasuruan,Puspo,0.4754887521266937,0.4713580906391144,0.08527928590774536,0.09773415327072144,0.0,0.0,44,22,24,0.5713256684442362,-0.09583691631754243,-1.1255954888783213,Moderate Sensitivity (Tier 3)
469,Pacitan,Kebon Agung,0.47408634424209595,0.4742017984390259,0.13095220923423767,0.1956731677055359,1.834862385321101,0.0,109,7,12,0.47792630394299823,-0.0038399597009022846,-0.04424896564151538,Moderate Sensitivity (Tier 3)
470,Pasuruan,Nguling,0.47239992022514343,0.458180695772171,0.07298266887664795,0.09441319108009338,0.0,0.0,39,23,24,0.5713256684442362,-0.09892574821909272,-1.1618735264851308,Moderate Sensitivity (Tier 3)
471,Malang,Turen,0.4723898470401764,0.4724297821521759,0.1062391847372055,0.1462305784225464,0.0,0.0,85,26,35,0.5215494292122977,-0.04915958217212135,-0.5190347190864562,Moderate Sensitivity (Tier 3)
472,Nganjuk,Sawahan,0.47205138206481934,0.48839229345321655,0.15566425025463104,0.21846741437911987,3.225806451612903,0.8064516129032258,124,20,20,0.6635750740766525,-0.19152369201183317,-2.3824484831830524,Moderate Sensitivity (Tier 3)
